client_id,first_name,last_name,date_of_birth,phone,email,first_purchase,address_city,address_street,address_localite,address_postcode,address_canton
B0-9776018q,Michael,Isella,1944-06-19,+41 (0)85 914 06 15,michael_isella@yahoo.fr,2023-12-02,La Chaux-de-Fonds,Les Bulles 32,La Chaux-de-Fonds,2300,NE
n8-2718001T,Alicia,Rossellat,1954-12-06,058 716 26 87,a_rossellat330@vtxnet.ch,2023-12-02,Weesen,Hauptstrasse 69.1,Weesen,8872,SG
W2-4701872c,Léo,Droz,1953-11-02,068 339 90 92,leodroz@gmail.com,2023-12-02,Rain,Chlewald 1.5,Rain,6026,LU
Z7-4351453R,Chloé,Carraud,1960-03-09,+41 31 578 65 00,chloecarraud@sunrise.ch,2023-12-02,Nebikon,Gschwäbring 10.1,Nebikon,6244,LU
g9-331658T,Kevin,Crivelli,1981-08-12,040 103 04 63,kcrivelli52@sunrise.ch,2023-12-02,Losone,Via Sottochiesa 25,Losone,6616,TI
B4-8264411c,Sarah,Chenaux,1944-06-14,+41 44 962 59 68,sarah_chenaux@bluewin.ch,2023-12-02,Horn,Bogenstrasse 5a,Horn,9326,TG
K4-9716100C,Simone,Evéquoz,1945-03-10,+41 (0)32 638 29 04,simone_evequoz506@hotmail.fr,2023-12-02,Landquart,Rätikonstrasse 28,Landquart,7302,GR
c2-2643232d,Chantal,Jacot-Guillarmod,1960-08-19,+41 31 271 59 58,c_jacot-guillarmod826@bluewin.ch,2023-12-02,Emmen,Sonnhaldenstrasse 34.1,Emmen,6032,LU
K1-8597001n,Mathilde,Galland,1958-07-04,+41 (0)59 703 98 20,m_galland153@yahoo.fr,2023-12-02,Kölliken,Malerrain 3c.1,Kölliken,5742,AG
q7-0762398y,Paul,Chopard,1937-01-16,+41 (0)36 893 97 46,pchopard499@yahoo.fr,2023-12-02,Worb,Vechigenstrasse 56,Worb,3076,BE
u9-7285205r,Hélène,Vuille,1938-05-17,077 736 48 70,helene_vuille786@gmail.com,2023-12-02,Glarus Nord,Vorderdorfstrasse 38,Mollis,8753,GL
l9-5476850B,Marie,Barbey,1998-05-03,020 072 20 30,m_barbey@vtxnet.ch,2023-12-02,Baden,Kronengasse 8,Baden,5400,AG
F2-1883767U,Elodie,Bernasconi,1963-08-31,+41 49 348 07 23,elodiebernasconi283@vtxnet.ch,2023-12-02,Grenchen,Bettlachstrasse 145a,Grenchen,2540,SO
U7-0863308v,Alain,Rapraz,1986-01-11,+41 (0)79 936 75 60,alain_rapraz910@vtxnet.ch,2023-12-02,Wädenswil,Säntisstrasse 19.1,Wädenswil,8820,ZH
L4-2124404E,Arthur,Julliard,1980-11-22,+41 (0)70 368 83 45,arthur_julliard220@gmail.com,2023-12-02,Wollerau,Erlenstrasse 145,Wollerau,8832,SZ
e6-982923X,Liliane,Cornuz,1973-01-04,039 142 59 97,l.cornuz966@vtxnet.ch,2023-12-02,Luterbach,Allmendweg 4,Luterbach,4542,SO
u7-9244896r,Laurence,Candaux,1980-08-06,+41 35 074 22 78,laurence_candaux269@romandie.com,2023-12-02,Ebikon,Ottigenbühlring 3,Ebikon,6030,LU
I8-3281574V,Eliane,Sandoz,1934-04-16,+41 42 839 22 48,esandoz328@vtxnet.ch,2023-12-02,Tavannes,Rue des Prés Bernard 19,Tavannes,2710,BE
K1-0543689v,Caroline,Nusslé,1984-10-31,+41 26 932 63 17,caroline.nussle123@gmail.com,2023-12-03,Samedan,Plazzet 13,Samedan,7503,GR
z4-1716023e,Albert,Matile,1985-03-04,023 081 84 73,a.matile269@yahoo.fr,2023-12-03,Winterthur,Im Morgentau 3,Winterthur,8408,ZH
X1-5558351e,Claude,Délèze,1986-10-06,+41 (0)24 242 47 23,claudedeleze921@yahoo.fr,2023-12-03,Luzern,Bernstrasse 1,Luzern,6003,LU
u5-9728385l,Ana,Musy,1936-12-03,+41 53 696 37 48,amusy@hispeed.ch,2023-12-03,Meilen,Alte Landstrasse 146.1,Meilen,8706,ZH
K7-905154Q,Marie,Romanens,1976-11-08,+41 (0)91 829 42 02,marieromanens187@bluewin.ch,2023-12-03,Altbüron,Ring 17,Altbüron,6147,LU
t5-9718791D,Sébastien,Robert,1950-05-01,+41 (0)62 934 36 75,srobert404@hotmail.fr,2023-12-03,Reichenbach im Kandertal,Mittlere Gwanne 7,Reichenbach im Kandertal,3713,BE
F6-0738661J,Frédéric,Pachoud,1967-08-12,+41 84 572 40 02,fredericpachoud799@romandie.com,2023-12-03,Adliswil,Albisstrasse 114,Adliswil,8134,ZH
t9-0917630t,Mathieu,Bochud,1973-01-24,+41 (0)34 949 75 20,m.bochud730@gmail.com,2023-12-03,Crans VD,Chemin de Trépomy 1b.2,Crans VD,1299,VD
c5-9725101P,Anna,Morard,1957-08-09,064 434 90 60,anna.morard@hotmail.fr,2023-12-03,Sion,Rue de Condémines 3,Sion,1950,VS
s4-3917025F,Valérie,Joly,1943-04-28,078 544 36 48,v.joly714@vtxnet.ch,2023-12-03,Basel,St. Galler-Ring 205,Basel,4054,BS
z9-6292562a,Sarah,Sansonnens,1993-09-07,045 776 66 39,sarah_sansonnens575@yahoo.fr,2023-12-03,Basel,Göschenenstrasse 73,Basel,4054,BS
t6-6045772c,Céline,Thorens,1994-09-24,039 991 43 44,c.thorens436@vtxnet.ch,2023-12-03,Liestal,Rankweg 8,Liestal,4410,BL
f7-3814371m,Lisa,Fonjallaz,1967-02-28,+41 72 989 57 45,l.fonjallaz@hispeed.ch,2023-12-03,Triengen,Fischerhof 2,Triengen,6234,LU
d2-5312208s,Fabienne,Grojean,1965-07-04,+41 47 980 19 88,fabiennegrojean970@bluewin.ch,2023-12-03,Illnau-Effretikon,Bruggwiesenstrasse 10,Effretikon,8307,ZH
K7-7253466e,Christiane,Cosendey,1964-01-23,+41 97 029 21 97,christiane_cosendey181@romandie.com,2023-12-03,Sion,Chemin des Romains 23,Sion,1950,VS
P6-6882617u,André,Sandoz,1972-09-22,+41 (0)36 826 26 50,andre_sandoz220@sunrise.ch,2023-12-03,Glarus Nord,Risi 30a.1,Näfels,8752,GL
A5-7881947n,Simone,Comment,1964-04-22,+41 46 249 13 27,simone_comment@gmail.com,2023-12-03,Basel,Paradieshofstrasse 117,Basel,4054,BS
A4-7921478Q,Julien,Monney,1961-11-21,+41 (0)75 013 11 24,julien.monney844@hispeed.ch,2023-12-03,Bühler,Oberes Grüt 5,Bühler,9055,AR
q8-866947y,Thierry,Bugnon,1955-11-02,+41 89 520 95 40,t_bugnon235@bluewin.ch,2023-12-03,Winterthur,Tösstalstrasse 16,Winterthur,8400,ZH
Y8-8924227B,Louis,Monnet,1950-07-05,+41 (0)70 724 53 96,louis_monnet21@gmail.com,2023-12-03,Walenstadt,Äuli 2182.1,Walenstadt,8880,SG
K0-2497236e,Valérie,Bourquard,1997-04-19,023 862 35 23,valerie.bourquard@yahoo.fr,2023-12-03,L'Abbaye,Route de l'Hôtel de Ville 6,L'Abbaye,1344,VD
E3-3427246q,Michael,Boillat,1969-11-24,064 338 45 96,michaelboillat@hispeed.ch,2023-12-03,Grenchen,Witmattstrasse 7,Grenchen,2540,SO
w3-4322896G,Roger,Brandt,1937-11-15,+41 (0)85 204 51 36,r_brandt@hotmail.fr,2023-12-03,Aire-la-Ville,Chemin de l'Ancienne-École 15,Aire-la-Ville,1288,GE
z7-5369817n,Odette,Rosselat,1980-04-12,071 999 33 05,odetterosselat@gmail.com,2023-12-03,Uster,Richterackerstrasse 43.1,Uster,8610,ZH
N6-3364555m,Nolan,Boillat,1970-11-06,029 250 11 88,n.boillat@sunrise.ch,2023-12-03,Recherswil,Waldstrasse 60,Recherswil,4565,SO
P6-4985723u,Corinne,Dubey,1954-12-23,+41 76 352 68 86,corinnedubey243@vtxnet.ch,2023-12-03,Basel,Schillerstrasse 22,Basel,4053,BS
e6-4391234g,Maxime,Sansonnens,1996-09-13,+41 (0)78 628 94 28,maximesansonnens201@hotmail.fr,2023-12-03,Bellevue,Route de Valavran 62,Bellevue,1293,GE
F7-7818079v,Fabienne,Bujard,2001-02-20,+41 34 379 20 20,fabienne_bujard826@bluewin.ch,2023-12-04,Ettingen,Bahnweg 20,Ettingen,4107,BL
j9-3798587W,Mélanie,Marti,1955-10-23,+41 (0)84 692 92 20,m.marti@yahoo.fr,2023-12-04,Genève,Chemin Frank-THOMAS 80,Genève,1208,GE
D5-20774Q,Antonio,Tinguely,1970-06-22,+41 (0)65 406 59 88,atinguely874@gmail.com,2023-12-04,Kappel SO,Höhenstrasse 36,Kappel SO,4616,SO
n4-2368016F,Nolan,Béguelin,1947-07-29,061 248 20 50,n.beguelin912@bluewin.ch,2023-12-04,Bürglen UR,,Bürglen UR,6463,UR
R4-8687352S,Danielle,Beuret,1998-04-03,024 329 74 17,danielle_beuret@sunrise.ch,2023-12-04,Ittigen,Grauholzstrasse 62,Ittigen,3063,BE
d1-194797O,Françoise,Coigny,1992-09-20,+41 89 806 72 88,f_coigny@bluewin.ch,2023-12-04,Renens VD,Avenue de Longemalle 15.2,Renens VD,1020,VD
h8-5148108g,Paul,Peitrequin,1971-01-27,021 806 04 72,p_peitrequin@yahoo.fr,2023-12-04,Wohlenschwil,Lenzburgerstrasse 4,Wohlenschwil,5512,AG
B2-1112821v,Sylvie,Martin,1996-04-12,062 933 58 59,s.martin993@vtxnet.ch,2023-12-04,Gretzenbach,Bielackerstrasse 16,Gretzenbach,5014,SO
D5-2233942M,Isabelle,Thorens,1960-10-14,+41 (0)77 693 05 27,isabellethorens57@hispeed.ch,2023-12-04,Bonaduz,Via Danisch 7,Bonaduz,7402,GR
D1-8575409i,Anne,Babey,1999-06-01,058 330 69 64,anne_babey@sunrise.ch,2023-12-04,Lausanne,Chemin de Montolivet 3.3,Lausanne,1006,VD
v2-2809174Y,Zoé,Musy,1943-08-14,+41 26 566 26 74,z.musy@hispeed.ch,2023-12-04,Arni BE,Lützelflühstrasse 52a,Arni BE,3508,BE
v0-538466g,Manon,Cousin,1947-03-17,+41 40 360 76 96,m.cousin393@hotmail.fr,2023-12-04,Affoltern am Albis,Im Weinberg 36,Affoltern am Albis,8910,ZH
X7-2426203I,Manon,Cornuz,1989-06-07,072 392 73 59,m.cornuz347@vtxnet.ch,2023-12-04,Lausanne,Avenue de Rhodanie 48,Lausanne,1007,VD
Q4-6788257g,Patrick,Boechat,1955-06-08,+41 41 746 87 02,patrick_boechat827@yahoo.fr,2023-12-04,Künten,Chlostermattweg 11,Künten,5444,AG
S3-6514689R,Eliane,Comman,1976-08-12,+41 73 467 57 75,eliane.comman692@hotmail.fr,2023-12-04,Glarus Nord,Niederwilerstrasse 7.1,Mollis,8753,GL
o1-6959918x,Laurence,Sandoz,1966-07-03,+41 97 134 77 98,l.sandoz@hispeed.ch,2023-12-04,Lens,Chemin d'en Haut 45,Lens,1978,VS
x7-5241442U,Philippe,de Dardel,1953-12-30,+41 55 028 58 46,philippede dardel177@vtxnet.ch,2023-12-04,Montreux,Rue du Temple 11,Montreux,1820,VD
y0-1101476H,Sébastien,Corbat,1948-08-16,077 112 73 06,s.corbat@bluewin.ch,2023-12-04,Opfikon,Leeberngasse 11.3,Opfikon,8152,ZH
J0-5859739X,Camille,Vermeil,1946-07-09,+41 (0)60 373 62 02,c.vermeil@hotmail.fr,2023-12-04,Steinen,Schwyzerstrasse 30,Steinen,6422,SZ
u5-3818232g,Maxime,Rappaz,1949-06-04,+41 (0)50 154 23 51,maxime_rappaz676@romandie.com,2023-12-04,Sion,Route de Vissigen 140,Sion,1950,VS
H5-4117146y,Charlotte,Charpié,1997-04-03,+41 (0)76 478 57 93,charlotte_charpie45@sunrise.ch,2023-12-04,Grandson,Avenue de la Gare 10,Grandson,1422,VD
X6-7291779S,Maurice,Duvanel,1948-11-12,+41 (0)90 476 51 57,m_duvanel90@vtxnet.ch,2023-12-04,Basel,St. Jakobs-Strasse 153,Basel,4052,BS
V8-2151193R,François,Chevrolet,1980-07-26,+41 27 069 73 53,francoischevrolet@hispeed.ch,2023-12-04,Udligenswil,Schönaumatt 12,Udligenswil,6044,LU
O6-9973863d,Christiane,Cosandey,1935-04-30,024 041 55 27,christianecosandey342@bluewin.ch,2023-12-04,Freienbach,Waldisbergweg 102.1,Freienbach,8807,SZ
Y2-3709627Z,Sandra,Bonvini,1996-05-17,+41 71 639 18 03,sandra_bonvini@gmail.com,2023-12-04,Martigny,Rue du Simplon 26,Martigny,1920,VS
y3-0482933J,Clara,Blanc,1984-11-19,+41 (0)60 024 79 04,c_blanc@romandie.com,2023-12-04,Locarno,Via Alberto Pedrazzini 7,Locarno,6600,TI
z5-2651289E,Christine,Jomini,1975-04-20,+41 48 452 05 80,christinejomini189@vtxnet.ch,2023-12-04,Murgenthal,Moosmattdorf b4,Murgenthal,4853,AG
X9-6531044Z,Christophe,Morand,1943-07-28,053 100 91 78,christophemorand@gmail.com,2023-12-04,St. Gallen,Wolfganghof 7g,St. Gallen,9014,SG
q1-129776t,Luca,Quartier,1961-03-17,+41 70 308 07 73,l_quartier483@sunrise.ch,2023-12-05,Niederwil AG,Kornweg 4,Niederwil AG,5524,AG
Y4-8391483W,Jean,Martin,1951-01-28,+41 (0)44 159 98 29,jmartin64@hispeed.ch,2023-12-05,Zürich,Giebeleich 16,Zürich,8052,ZH
d9-9753695b,Luca,Meyer,1965-11-26,+41 24 178 98 82,luca_meyer@sunrise.ch,2023-12-05,Basel,Kandererstrasse 36,Basel,4057,BS
M1-4749060j,Françoise,Bourquin,1979-04-24,+41 69 579 53 92,f.bourquin417@hotmail.fr,2023-12-05,Zürich,Lenggstrasse 75,Zürich,8008,ZH
x1-6451926w,Chloé,Comte,1942-04-13,061 378 85 30,chloe_comte@gmail.com,2023-12-05,Perroy,Chemin de Sus-Craux 14,Perroy,1166,VD
W8-0908984v,Florian,Vermeil,1970-09-23,036 126 37 56,florianvermeil@sunrise.ch,2023-12-05,Villnachern,Burgmattweg 1a.1,Villnachern,5213,AG
A8-5433953C,Léa,Grosjean,1954-08-21,+41 (0)73 263 19 65,l_grosjean@sunrise.ch,2023-12-05,Uetendorf,Mattenstrasse 18,Uetendorf,3661,BE
i1-8403973J,Alicia,Cosandey,1946-04-01,+41 85 660 21 69,aliciacosandey@hotmail.fr,2023-12-05,Reinach BL,Steinrebenstrasse 120,Reinach BL,4153,BL
u6-3499555W,Chloé,Corboz,1959-02-22,058 690 32 27,c_corboz10@bluewin.ch,2023-12-05,Crissier,Chemin des Cèdres 15,Crissier,1023,VD
q5-3477147H,Stéphanie,Rosselat,1967-02-15,+41 (0)89 428 72 94,stephanie.rosselat613@hotmail.fr,2023-12-05,Weggis,Kantonsstrasse 27,Weggis,6353,LU
I8-4695832N,Lisa,Martin,1985-01-23,+41 30 653 61 12,l_martin@hispeed.ch,2023-12-05,Ecublens FR,Route de Villangeaux 22,Ecublens FR,1673,FR
F7-3428476l,Jessica,Pasquier,1991-02-10,+41 21 442 39 40,jessica_pasquier@vtxnet.ch,2023-12-05,Oberägeri,Morgartenstrasse 30.1,Oberägeri,6315,ZG
c3-4482395X,Hugo,Mottiez,1993-02-13,+41 31 034 45 30,h_mottiez666@sunrise.ch,2023-12-05,Fehraltorf,Zelglistrasse 53.1,Fehraltorf,8320,ZH
r8-3996233f,Manuel,Cosandey,1967-10-11,+41 (0)88 902 40 57,manuel.cosandey@bluewin.ch,2023-12-05,Seuzach,Münzerstrasse 1.1,Seuzach,8472,ZH
I9-613994h,Suzanne,Deladoëy,1997-02-04,075 253 19 66,sdeladoey750@hispeed.ch,2023-12-05,Schangnau,Unter Schwand 86,Schangnau,6197,BE
g6-3967426d,Maria,Besençon,1983-11-19,076 041 88 28,m_besencon@gmail.com,2023-12-05,Alpnach,Industriestrasse 26,Alpnach Dorf,6055,OW
F5-7924730m,Georges,Bouvier,1982-11-25,+41 (0)68 872 96 90,georges.bouvier@sunrise.ch,2023-12-05,Pfäffikon ZH,Tannenbergweg 1,Auslikon,8331,ZH
q2-2723064F,Hugo,Marty,1961-02-06,+41 23 956 89 31,hmarty625@yahoo.fr,2023-12-05,Winterthur,Im Lerchenbüel 7,Winterthur,8405,ZH
i1-4752924g,Patrick,Gillièron,1939-05-20,+41 46 564 21 93,p.gillieron@gmail.com,2023-12-05,Villars-sur-Glâne,Route du Centre Sportif 2,Villars-sur-Glâne,1752,FR
S0-983675N,Vanessa,Bovet,1962-10-25,+41 (0)72 124 37 76,v_bovet@hispeed.ch,2023-12-05,Eiken,Vor den Haldenstrasse 11,Eiken,5074,AG
G0-2973726f,Suzanne,Crevoisier,1947-10-26,+41 52 284 33 85,screvoisier944@hispeed.ch,2023-12-05,Winterthur,Wülflingerstrasse 180.1,Winterthur,8408,ZH
m9-6402173x,Manuel,Aeby,1981-08-21,077 851 05 75,manuelaeby@bluewin.ch,2023-12-05,Laufenburg,Hintere Bahnhofstrasse 11b,Laufenburg,5080,AG
S7-1901926U,Maxime,Carraud,2002-06-29,061 917 12 41,m_carraud@hotmail.fr,2023-12-05,Moutier,Passage de l'Ours 4,Moutier,2740,BE
t4-356276x,Philippe,Besençon,1987-02-15,+41 94 171 98 80,p_besencon@gmail.com,2023-12-05,Zug,Frauensteinmatt 4,Zug,6300,ZG
H1-095339E,Ethan,Menthonnex,1983-02-16,022 007 38 48,ethan.menthonnex@bluewin.ch,2023-12-05,Kerzers,Hintere Gasse 17b,Kerzers,3210,FR
g3-3941453m,Liliane,Deshusses,1976-01-24,073 407 58 73,lilianedeshusses@gmail.com,2023-12-05,Niederhasli,Haagächerstrasse 67,Niederhasli,8155,ZH
N7-8477725l,Albert,Chaudet,1949-04-17,+41 (0)49 129 60 56,a.chaudet163@sunrise.ch,2023-12-06,Carouge GE,Passage de l'Intendant 1,Carouge GE,1227,GE
Q5-1691411T,Aurélie,Niquille,1971-08-20,+41 56 011 69 48,aniquille@vtxnet.ch,2023-12-06,Düdingen,Eichenweg 10,Düdingen,3186,FR
N8-0393425P,Emilie,de Dardel,1981-08-19,020 955 41 49,emiliede dardel93@sunrise.ch,2023-12-06,Quarten,Dorfstrasse 4.1,Quarten,8883,SG
h5-7715761F,Stéphane,Montandon,1952-12-26,+41 (0)36 506 75 57,s.montandon@hispeed.ch,2023-12-06,Basel,Pilatusstrasse 6,Basel,4054,BS
Z6-6662218o,Sébastien,Corboz,1994-04-25,055 667 91 18,s_corboz@bluewin.ch,2023-12-06,Oberuzwil,Eggring 7b,Oberuzwil,9242,SG
C5-0541287y,Ethan,Georges,1983-08-01,+41 (0)67 814 82 22,egeorges@yahoo.fr,2023-12-06,La Tour-de-Peilz,Chemin des Vignes 84,La Tour-de-Peilz,1814,VD
x4-299849b,José,Paccot,1970-09-02,+41 (0)83 461 03 70,jpaccot@vtxnet.ch,2023-12-06,Horgen,Tödistrasse 4,Horgen,8810,ZH
N7-4916850p,Jacqueline,Matile,1950-06-17,040 959 85 18,jacquelinematile269@sunrise.ch,2023-12-06,Pratteln,Netzibodenstrasse 22,Pratteln,4133,BL
j8-475616H,Roland,Besse,1948-06-25,+41 (0)79 740 41 40,r_besse@vtxnet.ch,2023-12-06,Küsnacht ZH,Islerenweg 13a,Küsnacht ZH,8700,ZH
O3-9891666Q,Charles,Privet,2000-10-02,041 485 86 42,c.privet@romandie.com,2023-12-06,Daillens,Le Bochet 5.2,Daillens,1306,VD
O2-5867670D,Pierre,Brandt,1957-12-13,+41 86 153 01 19,pierrebrandt519@hispeed.ch,2023-12-06,Ebikon,Kaspar-Kopp-Strasse 62a.1,Ebikon,6030,LU
W2-0409572c,Emma,Aeby,1940-07-11,+41 (0)98 424 64 84,e.aeby@yahoo.fr,2023-12-06,Emmen,Grünmattstrasse 3,Emmen,6032,LU
m5-1907784L,Marguerite,Grand,2001-11-29,+41 (0)30 280 30 12,m.grand903@vtxnet.ch,2023-12-06,Aarburg,Pilatusstrasse 35.1,Aarburg,4663,AG
w0-9443483p,Sandrine,Pellet,1962-03-23,034 722 10 71,sandrine.pellet432@vtxnet.ch,2023-12-06,Hauteville,Route du Lac 51,Hauteville,1648,FR
r8-1355072G,Gérard,Morand,1959-01-25,+41 88 447 21 67,gmorand87@romandie.com,2023-12-06,Lausanne,Chemin de Belle-Source 3,Lausanne,1007,VD
Q1-6343171F,Philippe,Carraud,1954-12-19,+41 (0)25 814 29 44,p.carraud988@bluewin.ch,2023-12-06,Melchnau,Baumgartenstrasse 23,Melchnau,4917,BE
o8-8641334T,Liliane,Grand,1987-10-22,+41 (0)77 205 60 59,l.grand@vtxnet.ch,2023-12-06,Affoltern am Albis,Haselächerstrasse 13,Affoltern am Albis,8910,ZH
C0-1428519s,Laura,Robert,1942-05-03,055 205 99 98,l.robert@hispeed.ch,2023-12-06,Schupfart,Schönenbühlstrasse 150.3,Schupfart,4325,AG
q5-7932741b,Josiane,Chenaux,1959-10-11,+41 (0)77 321 36 65,josiane.chenaux722@yahoo.fr,2023-12-06,Saint-Imier,Route de Mont-Soleil 10a,St-Imier,2610,BE
A4-109174J,Eva,Treboux,1986-01-27,+41 (0)69 371 05 64,evatreboux523@bluewin.ch,2023-12-06,Ebnat-Kappel,Rüti 1225.2,Ebnat-Kappel,9642,SG
H3-5382704x,Nolan,Barman,1933-08-02,+41 34 353 06 76,n_barman400@sunrise.ch,2023-12-06,Vouvry,Rue Pré-des-Cloches 46,Vouvry,1896,VS
r9-2511561r,Georges,Peitrequin,1982-12-20,+41 (0)84 020 85 45,georges_peitrequin@bluewin.ch,2023-12-06,Schattenhalb,Reichenbach 8g,Schattenhalb,3860,BE
t1-1728296L,Romain,Bugnon,1980-12-25,+41 39 830 84 12,romainbugnon375@hispeed.ch,2023-12-06,Amriswil,Räuchlisberg 32,Amriswil,8580,TG
E3-6693349g,Elisa,Chapuis,1988-03-16,+41 (0)68 884 37 56,echapuis307@vtxnet.ch,2023-12-06,Le Locle,Rue du Foyer 12.2,Le Locle,2400,NE
s3-167174p,Suzanne,Bonvin,1962-04-09,+41 (0)61 182 30 23,s_bonvin@romandie.com,2023-12-06,Zürich,Seminarstrasse 66,Zürich,8057,ZH
o6-7454229j,Yvonne,Grand,1949-05-12,+41 36 296 65 74,yvonnegrand492@gmail.com,2023-12-06,Thayngen,Aeckerlistrasse 20,Thayngen,8240,SH
m6-1648776H,Antonio,Bahon,1979-02-12,074 339 73 78,antonio_bahon475@sunrise.ch,2023-12-06,Wädenswil,Türgass 9,Wädenswil,8820,ZH
b8-9133405B,Henri,Cornut,1987-10-04,+41 96 949 83 86,h_cornut@gmail.com,2023-12-06,Regensdorf,Affolternstrasse 37.1,Regensdorf,8105,ZH
q3-4017847A,Gilbert,Bovet,1983-07-05,064 370 17 06,g.bovet@yahoo.fr,2023-12-06,Krauchthal,Oberdorf 24,Krauchthal,3326,BE
I1-4215444G,Maria,Chatriant,1979-08-01,+41 91 890 46 57,m_chatriant996@yahoo.fr,2023-12-06,Sorens,Impasse de la Croix 4,Sorens,1642,FR
S2-2055808n,Laetitia,Nüsslin,1936-04-17,+41 (0)38 426 57 58,laetitia.nusslin970@bluewin.ch,2023-12-06,Zürich,Rautistrasse 287,Zürich,8048,ZH
K8-3574070L,Kevin,Monney,1985-08-23,+41 86 164 57 70,kevin.monney@hotmail.fr,2023-12-06,Herzogenbuchsee,Unterholzstrasse 50,Herzogenbuchsee,3360,BE
t8-0522105y,Charlotte,Monney,1959-04-29,+41 77 449 74 80,c_monney@hotmail.fr,2023-12-07,Bassersdorf,Auenring 49,Bassersdorf,8303,ZH
u5-3312807V,Florian,Piccand,1984-09-22,+41 77 913 37 70,florian.piccand805@romandie.com,2023-12-07,Zürich,Rainstrasse 19,Zürich,8038,ZH
W8-893367Z,Germaine,Morand,1949-01-05,027 015 80 01,g.morand915@gmail.com,2023-12-07,Puplinge,Route de Puplinge 35,Puplinge,1241,GE
r1-3028646z,Elisa,Rapin,1974-12-16,+41 79 920 87 65,elisarapin@romandie.com,2023-12-07,Sils im Domleschg,Oberdorf 66.1,Sils im Domleschg,7411,GR
H5-4038849c,Odette,Duroux,1937-06-24,+41 76 730 23 55,odetteduroux298@hotmail.fr,2023-12-07,Bern,Messerliweg 22,Bern,3027,BE
b3-9969709n,Guillaume,Mercier,1971-10-24,+41 (0)42 907 86 72,guillaume_mercier@romandie.com,2023-12-07,Fahrwangen,Bündtenstrasse 6,Fahrwangen,5615,AG
q2-5058024C,Monique,Jacot-Guillarmod,1958-05-07,+41 69 070 07 06,m.jacot-guillarmod@gmail.com,2023-12-07,Genève,Avenue de la Grenade 18,Genève,1207,GE
R4-6919523M,Denise,Vermeil,1952-01-21,+41 88 980 56 20,denise.vermeil406@sunrise.ch,2023-12-07,Matten b. Interlaken,Jungfraublickallee 3,Matten b. Interlaken,3800,BE
B8-2875851E,David,Romanens,1972-08-21,+41 83 103 55 77,david_romanens@yahoo.fr,2023-12-07,Jonen,Obschlagen 10.2,Jonen,8916,AG
V4-2112103T,Odette,Carraux,1945-09-18,055 799 57 19,ocarraux202@yahoo.fr,2023-12-07,Biel/Bienne,Renfer-Park / Parc Renfer 19,Biel/Bienne,2504,BE
R1-4924776U,Gérard,Masseron,1985-11-01,+41 (0)42 770 30 15,gerard.masseron@hispeed.ch,2023-12-07,Beringen,Schützeweg 16,Beringen,8222,SH
P3-0123407G,Sébastien,Saudan,1938-12-11,026 685 85 34,sebastiensaudan@vtxnet.ch,2023-12-07,Schaffhausen,Neherstieg 39,Schaffhausen,8200,SH
t3-8367274Y,Michael,Mayor,1969-12-12,+41 (0)41 955 79 94,michael_mayor@sunrise.ch,2023-12-07,Stäfa,Trübelstrasse 20a,Stäfa,8712,ZH
j1-2408439z,Léa,Monnard,1977-01-08,+41 (0)77 941 90 42,l_monnard@yahoo.fr,2023-12-07,Oberhelfenschwil,Gaden 1.3,Oberhelfenschwil,9621,SG
B3-7715089w,Françoise,Aebi,1978-02-11,+41 61 018 82 64,francoise.aebi@gmail.com,2023-12-07,La Chaux-de-Fonds,Rue du Commerce 85,La Chaux-de-Fonds,2300,NE
t6-5324625p,Florian,Corpataux,1990-09-07,+41 (0)86 606 83 06,f.corpataux@romandie.com,2023-12-07,Sorens,Cotagery 5,Sorens,1642,FR
T2-2198752w,Pascal,Cornuz,1960-02-19,074 507 55 88,p_cornuz487@bluewin.ch,2023-12-07,Grandson,Aux Viaules 20,Grandson,1422,VD
b6-0784559g,Madeleine,Julliard,1965-01-12,+41 32 135 98 13,mjulliard@gmail.com,2023-12-07,Münchenstein,Alemannenstrasse 3,Münchenstein,4142,BL
a7-159594G,Charles,Bernasconi,1948-08-15,+41 53 240 34 69,cbernasconi@bluewin.ch,2023-12-07,Flawil,Austrasse 9,Flawil,9230,SG
G3-4351369k,Stéphanie,Conrad,1999-09-06,+41 (0)98 437 77 38,s_conrad@yahoo.fr,2023-12-07,Winterthur,Rychenbergstrasse 74.1,Winterthur,8400,ZH
H4-3297551i,Guillaume,Nusslé,1987-01-07,030 843 09 29,gnussle492@hotmail.fr,2023-12-07,Sils im Domleschg,Im Winkel 2,Sils im Domleschg,7411,GR
V8-5178041G,Jonathan,Aeby,1965-09-11,+41 60 856 49 82,j.aeby890@vtxnet.ch,2023-12-07,Schüpfen,Oberdorfstrasse 56,Schüpfen,3054,BE
d8-756873d,Denise,Joye,1947-07-26,+41 (0)55 513 51 70,d_joye@hotmail.fr,2023-12-07,Lausanne,Rue William-Haldimand 12,Lausanne,1003,VD
j7-0096739s,Romain,Martin,1953-09-10,+41 (0)96 089 91 05,romain_martin@vtxnet.ch,2023-12-07,Birwinken,Roowis 1a,Birwinken,8585,TG
B0-4855815I,Denise,Georges,1974-06-02,046 840 94 26,denise.georges934@hotmail.fr,2023-12-08,Reutigen,Dorfstrasse 11a,Reutigen,3647,BE
